OBJECTID,GR,Nome_Estado,Codigo_Municipio,Nome_municipio,Pop_Total,Leitos_UTI_Total,Leitos_UTI_100mil_hab_Ind,Leitos_UTI_SUS_Total,Leitos_UTI_SUS_100mil_hab_Ind,Shape__Area,Shape__Length
886,Nordeste,Rio Grande do Norte,2401859,Caiçara do Norte,6549,0,0,0,0,0.018469042720497,0.703670877939387
887,Nordeste,Rio Grande do Norte,2401909,Caiçara do Rio do Vento,3684,0,0,0,0,0.0213247813469479,0.714274963884714
888,Nordeste,Rio Grande do Norte,2402006,Caicó,67952,10,14.716270308453,0,0,0.100433600815464,1.67722817256599
889,Sudeste,São Paulo,3509007,Caieiras,101470,7,6.89859071646792,0,0,0.00862363609508066,0.638250256235872
890,Nordeste,Bahia,2905404,Cairu,18176,0,0,0,0,0.0386849875037569,1.19642339218196
891,Sudeste,São Paulo,3509106,Caiuá,5874,0,0,0,0,0.0481371725049939,1.51659695165434
892,Sudeste,São Paulo,3509205,Cajamar,76801,0,0,0,0,0.0116017322363859,0.634935648945127
893,Nordeste,Maranhão,2102408,Cajapió,11177,0,0,0,0,0.0739159084099157,1.37719536698721
894,Nordeste,Maranhão,2102507,Cajari,19379,0,0,0,0,0.0538780748230323,1.8316034933863
895,Sudeste,São Paulo,3509254,Cajati,28549,0,0,0,0,0.0405647262695084,1.24956210203635
896,Nordeste,Paraíba,2503704,Cajazeiras,61993,7,11.2915974384205,7,11.2915974384205,0.0463024168370794,1.04072409194972
897,Nordeste,Piauí,2202075,Cajazeiras do Piauí,3559,0,0,0,0,0.0420739437732607,1.00401935091395
898,Nordeste,Paraíba,2503753,Cajazeirinhas,3193,0,0,0,0,0.0235578249120465,0.75312239092125
899,Sudeste,São Paulo,3509304,Cajobi,10542,0,0,0,0,0.0153574217034134,0.672294938383718
900,Nordeste,Alagoas,2701308,Cajueiro,21264,0,0,0,0,0.00776699351584398,0.412076585427884
901,Nordeste,Piauí,2202083,Cajueiro da Praia,7642,0,0,0,0,0.0219856199222122,0.739122021261618
902,Sudeste,Minas Gerais,3110202,Cajuri,3987,0,0,0,0,0.00720357492576795,0.488484262082154
903,Sudeste,São Paulo,3509403,Cajuru,26167,0,0,0,0,0.0574470842513506,1.52396527309869
904,Nordeste,Pernambuco,2603306,Calçado,11053,0,0,0,0,0.0100204415055032,0.524489300412328
905,Norte,Amapá,1600204,Calçoene,11117,0,0,0,0,1.15725652182979,9.06126678702956
906,Sudeste,Minas Gerais,3110301,Caldas,14480,0,0,0,0,0.0621711795243414,1.52446827395572
907,Nordeste,Paraíba,2503803,Caldas Brandão,6014,0,0,0,0,0.00457214949436491,0.46092096454271
908,Centro-Oeste,Goiás,5204508,Caldas Novas,91162,10,10.9694828985762,0,0,0.137001865975037,2.38239862562756
909,Centro-Oeste,Goiás,5204557,Caldazinha,3804,0,0,0,0,0.0211595669651956,1.01392247329891
910,Nordeste,Bahia,2905503,Caldeirão Grande,13327,0,0,0,0,0.0379170755427651,1.02410067792677
911,Nordeste,Piauí,2202091,Caldeirão Grande do Piauí,5776,0,0,0,0,0.0382487213106515,0.784466131420083
912,Sul,Paraná,4103503,Califórnia,8570,0,0,0,0,0.0125523568619883,0.650579893376196
913,Sul,Santa Catarina,4203154,Calmon,3346,0,0,0,0,0.0578387033875742,1.49975430599251
914,Nordeste,Pernambuco,2603405,Calumbi,5750,0,0,0,0,0.0147069484749522,0.889932177450814
915,Nordeste,Bahia,2905602,Camacan,31988,0,0,0,0,0.0492468299730717,1.6238107451875
916,Nordeste,Bahia,2905701,Camaçari,299132,18,6.01741037401549,8,2.67440461067355,0.0652942917007806,1.90725540711503
917,Sudeste,Minas Gerais,3110400,Camacho,2901,0,0,0,0,0.0193272919081551,0.781439868046274
918,Nordeste,Paraíba,2503902,Camalaú,6013,0,0,0,0,0.0445819283262665,1.17380848876927
919,Nordeste,Bahia,2905800,Camamu,35316,0,0,0,0,0.0702793041481868,1.53681824221589
920,Sudeste,Minas Gerais,3110509,Camanducaia,21770,0,0,0,0,0.0464936236354561,1.20015705713641
921,Centro-Oeste,Mato Grosso do Sul,5002605,Camapuã,13711,0,0,0,0,0.535587402935334,5.24013175950792
922,Sul,Rio Grande do Sul,4303509,Camaquã,66261,0,0,0,0,0.158483986803162,3.05316871062732
923,Nordeste,Pernambuco,2603454,Camaragibe,157828,0,0,0,0,0.00420387654000365,0.404293026733023
924,Sul,Rio Grande do Sul,4303558,Camargo,2733,0,0,0,0,0.0127384469292338,0.693470911797883
925,Sul,Paraná,4103602,Cambará,25360,0,0,0,0,0.0322488044078,0.885527772305302
926,Sul,Rio Grande do Sul,4303608,Cambará do Sul,6431,0,0,0,0,0.11198177744302,3.69571519870033
927,Sul,Paraná,4103701,Cambé,106533,16,15.0188204593882,10,9.38676278711761,0.0436880485123083,1.56301551545124
928,Sul,Paraná,4103800,Cambira,7865,0,0,0,0,0.0144574887743829,0.949468814221347
929,Sul,Santa Catarina,4203204,Camboriú,82989,0,0,0,0,0.019317619355661,0.757484962638428
930,Sudeste,Rio de Janeiro,3300902,Cambuci,15505,4,25.7981296356014,4,25.7981296356014,0.0486586117376646,1.23805587345965
931,Sudeste,Minas Gerais,3110608,Cambuí,29551,0,0,0,0,0.0214763334467989,0.83762713331416
932,Sudeste,Minas Gerais,3110707,Cambuquira,12814,0,0,0,0,0.0215266753389187,0.896808305097863
933,Norte,Pará,1502103,Cametá,137890,0,0,0,0,0.2505238234465,2.94316379666239
934,Nordeste,Ceará,2302602,Camocim,63661,0,0,0,0,0.0914955373580639,1.82523856065107
935,Nordeste,Pernambuco,2603504,Camocim de São Félix,18765,0,0,0,0,0.00594945448767703,0.428571044078995
936,Sudeste,Minas Gerais,3110806,Campanário,3721,0,0,0,0,0.0378019828881406,1.25791645891561
937,Sudeste,Minas Gerais,3110905,Campanha,16665,0,0,0,0,0.0293178680091728,1.05062738417542
938,Nordeste,Alagoas,2701357,Campestre,6936,0,0,0,0,0.0054180213026882,0.434991416974068
939,Sudeste,Minas Gerais,3111002,Campestre,21055,0,0,0,0,0.0504361834325664,1.58708762909605
940,Sul,Rio Grande do Sul,4303673,Campestre da Serra,3388,0,0,0,0,0.0496878039759849,1.63612835762668
941,Centro-Oeste,Goiás,5204607,Campestre de Goiás,3630,0,0,0,0,0.0232092830364081,0.824578529451016
942,Nordeste,Maranhão,2102556,Campestre do Maranhão,14374,0,0,0,0,0.0502783786403143,1.1025692796555
943,Sul,Paraná,4103909,Campina da Lagoa,14202,0,0,0,0,0.0710222758444843,2.28651336074321
944,Sul,Rio Grande do Sul,4303707,Campina das Missões,5474,0,0,0,0,0.0206874273686708,1.11866373983978
945,Sudeste,São Paulo,3509452,Campina do Monte Alegre,6024,0,0,0,0,0.0163697572382944,0.853051796001305
946,Sul,Paraná,4103958,Campina do Simão,3887,0,0,0,0,0.0401421206411214,1.22304904151882
947,Nordeste,Paraíba,2504009,Campina Grande,409731,126,30.7518835528676,91,22.2096936770711,0.04855706339481,1.53565396109966
948,Sul,Paraná,4104006,Campina Grande do Sul,43288,68,157.087414525966,67,154.777305488819,0.0482940717050724,2.45505268319083
949,Sudeste,Minas Gerais,3111101,Campina Verde,19745,0,0,0,0,0.314129181983731,3.67839159273116
950,Centro-Oeste,Goiás,5204656,Campinaçu,3640,0,0,0,0,0.165100979633849,2.20999180872844
951,Centro-Oeste,Mato Grosso,5102603,Campinápolis,15980,0,0,0,0,0.50125587792121,4.46835298415485
952,Sudeste,São Paulo,3509502,Campinas,1204073,403,33.46973148638,147,12.2085621054537,0.0699244170881457,1.8782403660334
953,Nordeste,Piauí,2202109,Campinas do Piauí,5613,0,0,0,0,0.0681177301738103,1.06316454204335
954,Sul,Rio Grande do Sul,4303806,Campinas do Sul,5454,0,0,0,0,0.0252747427759914,1.01752064400713
955,Centro-Oeste,Goiás,5204706,Campinorte,12626,0,0,0,0,0.0892992945632614,2.47630130714568
956,Nordeste,Alagoas,2701407,Campo Alegre,57063,0,0,0,0,0.0257716076627332,0.863525643897327
957,Sul,Santa Catarina,4203303,Campo Alegre,11978,0,0,0,0,0.04503975634168,2.20256163973685
958,Centro-Oeste,Goiás,5204805,Campo Alegre de Goiás,7589,0,0,0,0,0.209611283683216,2.89529885229775
959,Nordeste,Bahia,2905909,Campo Alegre de Lourdes,28798,0,0,0,0,0.229033336912948,2.65701285401169
960,Nordeste,Piauí,2202117,Campo Alegre do Fidalgo,5045,0,0,0,0,0.053988045896233,1.23586268013406
961,Sudeste,Minas Gerais,3111150,Campo Azul,3817,0,0,0,0,0.0428217331576661,1.59063937477345
962,Sudeste,Minas Gerais,3111200,Campo Belo,54029,11,20.3594365988636,10,18.5085787262396,0.0458634751672093,1.36954268596839
963,Sul,Santa Catarina,4203402,Campo Belo do Sul,7016,0,0,0,0,0.0941458103242212,2.06080613092099
964,Sul,Rio Grande do Sul,4303905,Campo Bom,66712,10,14.9898069312867,10,14.9898069312867,0.00563919548437752,0.391521749551714
965,Sul,Paraná,4104055,Campo Bonito,3833,0,0,0,0,0.0387742815286174,2.02345044666166
966,Nordeste,Sergipe,2801009,Campo do Brito,18109,0,0,0,0,0.0166542759104686,0.824679190280876
967,Sudeste,Minas Gerais,3111309,Campo do Meio,11655,0,0,0,0,0.0239444376661595,0.808607723491369
968,Sul,Paraná,4104105,Campo do Tenente,7971,0,0,0,0,0.0274464897427151,1.16169044282439
969,Sul,Santa Catarina,4203501,Campo Erê,8526,0,0,0,0,0.0433571666253556,1.60868789731952
970,Sudeste,Minas Gerais,3111408,Campo Florido,8151,0,0,0,0,0.108936752059321,1.7414076427994
971,Nordeste,Bahia,2906006,Campo Formoso,71206,0,0,0,0,0.591024724068006,4.60774454132086
972,Nordeste,Alagoas,2701506,Campo Grande,9558,0,0,0,0,0.014015936582382,0.615824687908311
973,Centro-Oeste,Mato Grosso do Sul,5002704,Campo Grande,895982,263,29.3532682576212,116,12.9466886611561,0.702659386778805,6.251486816643
974,Nordeste,Piauí,2202133,Campo Grande do Piauí,5943,0,0,0,0,0.0255284018140287,0.679970021488177
975,Sul,Paraná,4104204,Campo Largo,132002,301,228.026848078059,269,203.784791139528,0.111465966294304,2.81345232042571
976,Nordeste,Piauí,2202174,Campo Largo do Piauí,7279,0,0,0,0,0.0388897191979538,1.08041787754471
977,Centro-Oeste,Goiás,5204854,Campo Limpo de Goiás,7789,0,0,0,0,0.013490248570065,0.542146300544795
978,Sudeste,São Paulo,3509601,Campo Limpo Paulista,84650,0,0,0,0,0.0070046335989673,0.434283999808925
979,Sul,Paraná,4104253,Campo Magro,29318,0,0,0,0,0.0246806436567795,1.05348374590281
980,Nordeste,Piauí,2202208,Campo Maior,46833,0,0,0,0,0.137032779770479,2.72912065705769
981,Sul,Paraná,4104303,Campo Mourão,94859,30,31.6258868425769,20,21.0839245617179,0.0673009257748163,1.51267445728669
982,Sul,Rio Grande do Sul,4304002,Campo Novo,4484,0,0,0,0,0.0203120405228674,0.869814708377825
983,Norte,Rondônia,1100700,Campo Novo de Rondônia,14139,0,0,0,0,0.284256437874774,3.49242726317472
984,Centro-Oeste,Mato Grosso,5102637,Campo Novo do Parecis,35360,0,0,0,0,0.788286312841194,5.55553470016828
985,Nordeste,Rio Grande do Norte,2402105,Campo Redondo,11217,0,0,0,0,0.0174640086068507,0.580737708089894
986,Centro-Oeste,Mato Grosso,5102678,Campo Verde,44041,0,0,0,0,0.401360580827486,4.18927430379101
987,Sudeste,Minas Gerais,3111507,Campos Altos,15461,0,0,0,0,0.0611939967192257,1.54688065626939
988,Centro-Oeste,Goiás,5204904,Campos Belos,19887,0,0,0,0,0.0603302142025086,2.25902201716092
989,Sul,Rio Grande do Sul,4304101,Campos Borges,3320,0,0,0,0,0.0209612842756997,1.17313553315842
990,Centro-Oeste,Mato Grosso,5102686,Campos de Júlio,6891,0,0,0,0,0.566856294860429,5.63858619984253
991,Sudeste,São Paulo,3509700,Campos do Jordão,52088,0,0,0,0,0.025533239852507,0.898568834142282
992,Sudeste,Rio de Janeiro,3301009,Campos dos Goytacazes,507548,208,40.9813456067209,88,17.3382616028435,0.352057008377244,4.80497457628661
993,Sudeste,Minas Gerais,3111606,Campos Gerais,28774,0,0,0,0,0.0669618510837608,1.43364362402046
994,Norte,Tocantins,1703842,Campos Lindos,10116,0,0,0,0,0.26588465742276,2.78710212264031
995,Sul,Santa Catarina,4203600,Campos Novos,36244,0,0,0,0,0.156906519037648,3.621960498407
996,Sudeste,São Paulo,3509809,Campos Novos Paulista,4965,0,0,0,0,0.0425278094015766,1.08722639549317
997,Nordeste,Ceará,2302701,Campos Sales,27426,0,0,0,0,0.0885966108292848,1.59468250841804
998,Centro-Oeste,Goiás,5204953,Campos Verdes,2141,0,0,0,0,0.0369806110792297,1.19307029985137
999,Nordeste,Pernambuco,2603603,Camutanga,8551,0,0,0,0,0.00307299572631337,0.325048999964347
1000,Sudeste,Minas Gerais,3111903,Cana Verde,5603,0,0,0,0,0.0184833150314034,1.04877338474254
1001,Sudeste,Minas Gerais,3111705,Canaã,4563,0,0,0,0,0.0151610194646992,0.887448145512081
1002,Norte,Pará,1502152,Canaã dos Carajás,37085,0,0,0,0,0.25723288831125,3.03942626693462
1003,Centro-Oeste,Mato Grosso,5102694,Canabrava do Norte,4743,0,0,0,0,0.285801627909109,3.06579979145048
1004,Sudeste,São Paulo,3509908,Cananéia,12540,0,0,0,0,0.110667332830417,2.80259644381155
1005,Nordeste,Alagoas,2701605,Canapi,17722,0,0,0,0,0.0495813445809858,1.03399902522468
1006,Nordeste,Bahia,2906105,Canápolis,9711,0,0,0,0,0.0383749940157827,0.92085023630992
1007,Sudeste,Minas Gerais,3111804,Canápolis,12150,0,0,0,0,0.0719482106460987,1.42823638871851
1008,Nordeste,Bahia,2906204,Canarana,26176,0,0,0,0,0.0480791856314795,1.0731372768353
1009,Centro-Oeste,Mato Grosso,5102702,Canarana,21579,0,0,0,0,0.907937659947549,7.67394669985884
1010,Sudeste,São Paulo,3509957,Canas,5138,0,0,0,0,0.00468195768291935,0.460725207509123
1011,Nordeste,Piauí,2202251,Canavieira,3950,0,0,0,0,0.177195209909826,2.4840572420655
1012,Nordeste,Bahia,2906303,Canavieiras,31099,0,0,0,0,0.112333894627852,2.1027524972531
1013,Nordeste,Bahia,2906402,Candeal,8258,0,0,0,0,0.0371349382911319,0.905728243259335
1014,Nordeste,Bahia,2906501,Candeias,87076,20,22.9684413615692,15,17.2263310211769,0.0209398748673664,0.768771704900326
1015,Sudeste,Minas Gerais,3112000,Candeias,14886,0,0,0,0,0.0624895144154038,1.42572093889181
1016,Norte,Rondônia,1100809,Candeias do Jamari,26693,0,0,0,0,0.562583237360514,6.67786556011986
1017,Sul,Rio Grande do Sul,4304200,Candelária,31365,0,0,0,0,0.0879954364388595,1.84980495520678
1018,Nordeste,Bahia,2906600,Candiba,14319,0,0,0,0,0.036342706197388,0.825180984671976
1019,Sul,Paraná,4104402,Cândido de Abreu,15018,0,0,0,0,0.134669301786516,2.95226664292114
1020,Sul,Rio Grande do Sul,4304309,Cândido Godói,6198,0,0,0,0,0.0225796618673257,0.822297275776067
1021,Nordeste,Maranhão,2102606,Cândido Mendes,20178,0,0,0,0,0.13334944011709,4.49366675818335
1022,Sudeste,São Paulo,3510005,Cândido Mota,31280,0,0,0,0,0.0524047468435356,1.21429475279247
1023,Sudeste,São Paulo,3510104,Cândido Rodrigues,2793,0,0,0,0,0.00617241697148074,0.392914709593806
1024,Nordeste,Bahia,2906709,Cândido Sales,25189,0,0,0,0,0.0984620347655891,1.63400651721071
1025,Sul,Rio Grande do Sul,4304358,Candiota,9584,0,0,0,0,0.0887032438048436,2.0056356439934
1026,Sul,Paraná,4104428,Candói,15979,0,0,0,0,0.135853909712182,2.9075202268946
1027,Sul,Rio Grande do Sul,4304408,Canela,44998,0,0,0,0,0.0235770865033373,0.919838101922105
1028,Sul,Santa Catarina,4203709,Canelinha,12240,0,0,0,0,0.0139003802145226,0.882024288891404
1029,Nordeste,Rio Grande do Norte,2402204,Canguaretama,34276,0,0,0,0,0.0200586249553396,1.10413076983729
1030,Sul,Rio Grande do Sul,4304507,Canguçu,56045,10,17.8428048889285,10,17.8428048889285,0.333686271004012,3.5278163777074
1031,Nordeste,Sergipe,2801108,Canhoba,4008,0,0,0,0,0.0139979643651031,0.70199406731973
1032,Nordeste,Pernambuco,2603702,Canhotinho,24804,0,0,0,0,0.0347858946942949,1.20954790327094
1033,Nordeste,Ceará,2302800,Canindé,76997,0,0,0,0,0.26222457715069,3.7221496780621
1034,Nordeste,Sergipe,2801207,Canindé de São Francisco,29900,0,0,0,0,0.074241968479015,1.59098095678402
1035,Sudeste,São Paulo,3510153,Canitar,5216,0,0,0,0,0.00506143983238871,0.383837198150396
1036,Sul,Rio Grande do Sul,4304606,Canoas,346616,65,18.7527407851917,57,16.4447111500912,0.0122463087477627,0.453053223433995
1037,Sul,Santa Catarina,4203808,Canoinhas,54401,10,18.3820150364883,10,18.3820150364883,0.103028135572572,2.94927667910194
1038,Nordeste,Bahia,2906808,Cansanção,34834,0,0,0,0,0.111730692101446,2.10486082770223
1039,Norte,Roraima,1400175,Cantá,18335,0,0,0,0,0.623181699406302,4.34980887502565
1040,Sudeste,Minas Gerais,3112059,Cantagalo,4525,0,0,0,0,0.0121371604255955,0.630013864540604
1041,Sudeste,Rio de Janeiro,3301108,Cantagalo,20172,20,99.147332936744,0,0,0.0652648384943859,1.42926366240057
1042,Sul,Paraná,4104451,Cantagalo,13317,0,0,0,0,0.0523034035894625,2.12024691921372
1043,Nordeste,Maranhão,2102705,Cantanhede,21995,0,0,0,0,0.0629226113202179,1.49425160029611
1044,Nordeste,Piauí,2202307,Canto do Buriti,21187,0,0,0,0,0.355071597294369,2.92704915769752
1045,Nordeste,Bahia,2906824,Canudos,16668,0,0,0,0,0.263077438792806,2.80873273900265
1046,Sul,Rio Grande do Sul,4304614,Canudos do Vale,1716,0,0,0,0,0.00759972606419979,0.5109294101749
1047,Norte,Amazonas,1300904,Canutama,15629,0,0,0,0,2.7551654370547,12.0065971882728
1048,Norte,Pará,1502202,Capanema,69027,19,27.5254610514726,6,8.69225085835977,0.0499469978695721,1.17707788118855
1049,Sul,Paraná,4104501,Capanema,19124,0,0,0,0,0.0376575805811399,1.71130795396661
1050,Sul,Santa Catarina,4203253,Capão Alto,2525,0,0,0,0,0.12261905133164,2.29942913905251
1051,Sudeste,São Paulo,3510203,Capão Bonito,47138,0,0,0,0,0.145585071505252,3.03955464863204
1052,Sul,Rio Grande do Sul,4304622,Capão Bonito do Sul,1654,0,0,0,0,0.0484251060576071,1.38983116481051
1053,Sul,Rio Grande do Sul,4304630,Capão da Canoa,53049,10,18.8504967105883,10,18.8504967105883,0.00904992464381849,0.495902581605921
1054,Sul,Rio Grande do Sul,4304655,Capão do Cipó,3651,0,0,0,0,0.093281111327201,2.05390463481223
1055,Sul,Rio Grande do Sul,4304663,Capão do Leão,25354,0,0,0,0,0.0748215149994849,1.40134717261571
1056,Sudeste,Minas Gerais,3112109,Caparaó,5438,0,0,0,0,0.0113188912773126,0.695331437225237
1057,Nordeste,Alagoas,2701704,Capela,17053,0,0,0,0,0.021198598397433,0.927865940623688
1058,Nordeste,Sergipe,2801306,Capela,34213,0,0,0,0,0.0365175348802893,1.20972294447318
1059,Sul,Rio Grande do Sul,4304689,Capela de Santana,11940,0,0,0,0,0.0170664034592392,0.765906934443941
1060,Sudeste,São Paulo,3510302,Capela do Alto,20706,0,0,0,0,0.015014654479387,0.732862000845908
1061,Nordeste,Bahia,2906857,Capela do Alto Alegre,11637,0,0,0,0,0.0521997709773814,1.17788398769776
1062,Sudeste,Minas Gerais,3112208,Capela Nova,4653,0,0,0,0,0.00964385462276596,0.579490697630417
1063,Sudeste,Minas Gerais,3112307,Capelinha,37784,0,0,0,0,0.0822203545976095,2.21134766450348
1064,Sudeste,Minas Gerais,3112406,Capetinga,6920,0,0,0,0,0.0258247228002233,0.937315738496416
1065,Nordeste,Paraíba,2504033,Capim,6523,0,0,0,0,0.00644611917032023,0.412066776737302
1066,Sudeste,Minas Gerais,3112505,Capim Branco,9754,0,0,0,0,0.00820743469017771,0.470789858882969
1067,Nordeste,Bahia,2906873,Capim Grosso,30662,0,0,0,0,0.0384862843879148,1.23675713945929
1068,Sudeste,Minas Gerais,3112604,Capinópolis,16173,0,0,0,0,0.0531607873447797,1.18817068327952
1069,Sul,Santa Catarina,4203907,Capinzal,22848,0,0,0,0,0.0222849899232642,0.829094899383495
1070,Nordeste,Maranhão,2102754,Capinzal do Norte,10934,0,0,0,0,0.0481319714928219,1.05494571313328
1071,Nordeste,Ceará,2302909,Capistrano,17738,0,0,0,0,0.0181338117104985,0.844583813709469
1072,Sul,Rio Grande do Sul,4304697,Capitão,2757,0,0,0,0,0.00686749609928938,0.445708490246023
1073,Sudeste,Minas Gerais,3112653,Capitão Andrade,5468,0,0,0,0,0.0239530383819897,0.924530794166161
1074,Nordeste,Piauí,2202406,Capitão de Campos,11417,0,0,0,0,0.0464388017825996,1.30750037652631
1075,Sudeste,Minas Gerais,3112703,Capitão Enéas,15234,0,0,0,0,0.0820839194834093,2.19437813263637
1076,Nordeste,Piauí,2202455,Capitão Gervásio Oliveira,4100,0,0,0,0,0.0931448765167886,1.60660764771165
1077,Sul,Paraná,4104600,Capitão Leônidas Marques,15780,0,0,0,0,0.0247522725643421,1.09999235672396
1078,Norte,Pará,1502301,Capitão Poço,54303,0,0,0,0,0.23571146394211,3.64121660617343
1079,Sudeste,Minas Gerais,3112802,Capitólio,8632,0,0,0,0,0.0452159676824522,1.16176746223787
1080,Sudeste,São Paulo,3510401,Capivari,55768,10,17.9314302108736,0,0,0.0284340628701329,1.32158328621173
1081,Sul,Santa Catarina,4203956,Capivari de Baixo,24871,0,0,0,0,0.00491362060211031,0.433690582477725
1082,Sul,Rio Grande do Sul,4304671,Capivari do Sul,4660,0,0,0,0,0.0386404650037093,1.09637791895184
1083,Norte,Acre,1200179,Capixaba,11733,0,0,0,0,0.140550578848149,2.32448440371043
1084,Nordeste,Pernambuco,2603801,Capoeiras,20048,0,0,0,0,0.0276323369788258,0.925411715401802
1085,Sudeste,Minas Gerais,3112901,Caputira,9298,0,0,0,0,0.0162202971515626,0.699699404517979
1086,Sul,Rio Grande do Sul,4304713,Caraá,8270,0,0,0,0,0.0274687030548648,0.856622237069671
1087,Norte,Roraima,1400209,Caracaraí,21926,0,0,0,0,3.85097461636277,15.5379585756301
1088,Nordeste,Piauí,2202505,Caracol,10916,0,0,0,0,0.132500045380397,2.09972220199468
1089,Centro-Oeste,Mato Grosso do Sul,5002803,Caracol,6116,0,0,0,0,0.257040730375593,3.65136037827051
1090,Sudeste,São Paulo,3510500,Caraguatatuba,121532,6,4.93697133265313,6,4.93697133265313,0.0429139062654258,1.78898151940227
1091,Sudeste,Minas Gerais,3113008,Caraí,23685,0,0,0,0,0.105516037721202,2.66488930578937
1092,Nordeste,Bahia,2906899,Caraíbas,8951,0,0,0,0,0.0675842120944594,2.16555592525314
1093,Sul,Paraná,4104659,Carambeí,23415,0,0,0,0,0.0580486607753983,1.51868204768979
1094,Sudeste,Minas Gerais,3113107,Caranaíba,3183,0,0,0,0,0.0138851518106549,0.658056995400296
1095,Sudeste,Minas Gerais,3113206,Carandaí,25501,0,0,0,0,0.0423296991141342,1.51736055845956
1096,Sudeste,Minas Gerais,3113305,Carangola,33000,16,48.4848484848485,15,45.4545454545455,0.0306414702282041,1.15780418735091
1097,Sudeste,Rio de Janeiro,3300936,Carapebus,16301,0,0,0,0,0.0268847272907919,0.682245150340206
1098,Sudeste,São Paulo,3510609,Carapicuíba,400927,26,6.4849710795232,20,4.98843929194093,0.00305497862632365,0.297482322724422
1099,Sudeste,Minas Gerais,3113404,Caratinga,92062,28,30.4142860246356,20,21.7244900175968,0.108439136138202,3.85773493162703
1100,Norte,Amazonas,1301001,Carauari,28294,0,0,0,0,2.10250718313148,8.74033648815104
1101,Nordeste,Rio Grande do Norte,2402303,Caraúbas,20493,0,0,0,0,0.0894648846296349,1.27250657072214
