OBJECTID,Codigo_Municipio,Nome_municipio,Nome_Estado,GR,Pop_Total,Total_Medicos,Medicos_SUS,Medicos_100mil_hab_Ind,Medicos_SUS_100mil_hab_Ind,Shape__Area,Shape__Length
575,3106002,Bela Vista de Minas,Minas Gerais,Sudeste,10255,7,7,68.259385665529,68.259385665529,0.00940943661163374,0.708991355809289
576,2101772,Bela Vista do Maranhão,Maranhão,Nordeste,11209,1,1,8.92140244446427,8.92140244446427,0.0120456023410327,0.713231729346328
577,4102802,Bela Vista do Paraíso,Paraná,Sul,15397,12,5,77.9372605052932,32.4738585438722,0.0213760282267685,1.01183159674688
578,2201556,Bela Vista do Piauí,Piauí,Nordeste,4015,2,2,49.813200498132,49.813200498132,0.0409588916610062,0.986450672238393
579,4202131,Bela Vista do Toldo,Santa Catarina,Sul,6337,3,3,47.3410130976803,47.3410130976803,0.0486870708642755,1.30148396240415
580,2101731,Belágua,Maranhão,Nordeste,7469,1,1,13.3886731824876,13.3886731824876,0.0463272160726262,1.01818486248345
581,1501402,Belém,Pará,Norte,1492745,3494,2569,234.065429795444,172.099052416856,0.0860923350824407,1.75241908422875
582,2501906,Belém,Paraíba,Nordeste,17676,15,15,84.8608282416836,84.8608282416836,0.00819117414876303,0.498886977048213
583,2700805,Belém,Alagoas,Nordeste,4344,2,2,46.0405156537753,46.0405156537753,0.00548935329098299,0.361614143369063
584,2601508,Belém de Maria,Pernambuco,Nordeste,12073,7,7,57.980617907728,57.980617907728,0.00617224673425198,0.508342648779517
585,2502003,Belém do Brejo do Cruz,Paraíba,Nordeste,7342,11,10,149.822936529556,136.202669572324,0.0491144626300297,1.40081993605532
586,2201572,Belém do Piauí,Piauí,Nordeste,3566,0,0,0,0,0.0199459935541881,0.714109315202765
587,2601607,Belém do São Francisco,Pernambuco,Nordeste,20729,8,8,38.59327512181,38.59327512181,0.150375308317081,2.11083876632945
588,3300456,Belford Roxo,Rio de Janeiro,Sudeste,510906,347,259,67.9185603613972,50.6942568691697,0.00694320590918096,0.369986277682206
589,3106101,Belmiro Braga,Minas Gerais,Sudeste,3429,6,6,174.978127734033,174.978127734033,0.0343746226263306,1.26720616377084
590,2903409,Belmonte,Bahia,Nordeste,23328,20,20,85.7338820301783,85.7338820301783,0.163063428572343,2.41550821609473
591,4202156,Belmonte,Santa Catarina,Sul,2706,3,3,110.864745011086,110.864745011086,0.00843359743032579,0.651560595536852
592,2903508,Belo Campo,Bahia,Nordeste,17211,11,11,63.9126140259137,63.9126140259137,0.0649355210670137,1.75188520601811
593,3106200,Belo Horizonte,Minas Gerais,Sudeste,2512070,16683,10189,664.113659253126,405.601754728172,0.0285891235660074,1.15146501790593
594,2601706,Belo Jardim,Pernambuco,Nordeste,76439,44,42,57.5622391711038,54.9457737542354,0.0531562646960708,1.56027937161712
595,2700904,Belo Monte,Alagoas,Nordeste,6704,4,4,59.6658711217184,59.6658711217184,0.0276133447267455,0.790579883710061
596,3106309,Belo Oriente,Minas Gerais,Sudeste,26700,28,28,104.868913857678,104.868913857678,0.0287793582960489,0.817599057971813
597,3106408,Belo Vale,Minas Gerais,Sudeste,7715,6,6,77.7705767984446,77.7705767984446,0.0316705552173175,1.12394983921613
598,1501451,Belterra,Pará,Norte,17732,7,7,39.4766523798782,39.4766523798782,0.357878402267787,3.85292053899434
599,2201606,Beneditinos,Piauí,Nordeste,10467,8,8,76.4306869207987,76.4306869207987,0.0643504207550905,1.45688093339894
600,2101806,Benedito Leite,Maranhão,Nordeste,5632,2,2,35.5113636363636,35.5113636363636,0.145847181238764,2.75205497704975
601,4202206,Benedito Novo,Santa Catarina,Sul,11652,12,12,102.986611740474,102.986611740474,0.0352913463397044,1.01657737921631
602,1501501,Benevides,Pará,Norte,62737,20,20,31.879114398202,31.879114398202,0.0152631963120911,0.80050934175937
603,1300607,Benjamin Constant,Amazonas,Norte,42984,23,23,53.5082821514982,53.5082821514982,0.709586775706896,10.8312313121248
604,4302055,Benjamin Constant do Sul,Rio Grande do Sul,Sul,1994,3,3,150.451354062187,150.451354062187,0.0120898194110168,0.688620947486133
605,3506201,Bento de Abreu,São Paulo,Sudeste,2980,0,0,0,0,0.0262655152429261,1.01176207536418
606,2401602,Bento Fernandes,Rio Grande do Norte,Nordeste,5497,2,2,36.3834818992178,36.3834818992178,0.0245762740567415,0.851244405357875
607,4302105,Bento Gonçalves,Rio Grande do Sul,Sul,120454,430,362,356.982748601126,300.529662775831,0.0254077760533846,1.36488158265455
608,2101905,Bequimão,Maranhão,Nordeste,21280,8,8,37.593984962406,37.593984962406,0.0648639773117168,1.30882672679838
609,3106507,Berilo,Minas Gerais,Sudeste,11932,9,9,75.4274220583305,75.4274220583305,0.0497838463019775,1.37043810401567
610,3106655,Berizal,Minas Gerais,Sudeste,4735,7,7,147.835269271383,147.835269271383,0.0412022498256874,1.12218956100958
611,2502052,Bernardino Batista,Paraíba,Nordeste,3501,3,3,85.6898029134533,85.6898029134533,0.00413888103155102,0.326896797139929
612,3506300,Bernardino de Campos,São Paulo,Sudeste,11148,18,18,161.463939720129,161.463939720129,0.0215094197835697,0.825415854092447
613,2101939,Bernardo do Mearim,Maranhão,Nordeste,6043,2,2,33.0961442991891,33.0961442991891,0.0201496396789196,0.820854723598111
614,1703206,Bernardo Sayão,Tocantins,Norte,4459,2,2,44.8531060775959,44.8531060775959,0.0760184897811484,1.58847463445657
615,3506359,Bertioga,São Paulo,Sudeste,63249,105,90,166.010529810748,142.294739837784,0.0435369544604782,1.46551860246419
616,2201705,Bertolínia,Piauí,Nordeste,5501,1,1,18.1785129976368,18.1785129976368,0.100438409459372,1.72251768441554
617,3106606,Bertópolis,Minas Gerais,Sudeste,4604,4,4,86.8809730668983,86.8809730668983,0.0362967430486947,1.2570750134806
618,1300631,Beruri,Amazonas,Norte,19679,5,5,25.4077951115402,25.4077951115402,1.4240009140816,7.69972427390247
619,2601805,Betânia,Pernambuco,Nordeste,12719,6,6,47.1735199308122,47.1735199308122,0.102102447273552,1.41537096869814
620,2201739,Betânia do Piauí,Piauí,Nordeste,6205,4,4,64.464141821112,64.464141821112,0.047658942159245,1.15248479359543
621,3106705,Betim,Minas Gerais,Sudeste,439340,1112,575,253.106933126963,130.878135384896,0.0296717685675389,1.07466620996227
622,2601904,Bezerros,Pernambuco,Nordeste,60798,67,60,110.200993453732,98.6874568242376,0.0402772015748667,1.0835392450296
623,3106804,Bias Fortes,Minas Gerais,Sudeste,3379,4,4,118.378218407813,118.378218407813,0.0247336208911975,0.960419624338795
624,3106903,Bicas,Minas Gerais,Sudeste,14494,43,26,296.674485994204,179.384572926728,0.012228638240515,0.680954358686078
625,4202305,Biguaçu,Santa Catarina,Sul,68481,181,113,264.306888041939,165.009272644967,0.0335789531375212,0.991082603005692
626,3506409,Bilac,São Paulo,Sudeste,8034,11,11,136.918098083147,136.918098083147,0.0137667469828102,0.627360569755841
627,3107000,Biquinhas,Minas Gerais,Sudeste,2515,1,1,39.7614314115308,39.7614314115308,0.0393221285000891,1.09410234084168
628,3506508,Birigui,São Paulo,Sudeste,123638,138,63,111.616169785988,50.9552079457772,0.0461239463128322,1.24906135948198
629,3506607,Biritiba Mirim,São Paulo,Sudeste,32598,43,28,131.909933124732,85.8948401742438,0.0280846198071458,1.10007738754973
630,2903607,Biritinga,Bahia,Nordeste,15979,9,9,56.3239251517617,56.3239251517617,0.0458993093346862,1.08977531263993
631,4102901,Bituruna,Paraná,Sul,16389,9,9,54.9148819330038,54.9148819330038,0.110896332127481,2.42162450939253
632,4202404,Blumenau,Santa Catarina,Sul,357199,1260,816,352.744548556967,228.444088589274,0.0470986106773807,1.79749362588707
633,3107109,Boa Esperança,Minas Gerais,Sudeste,40127,53,43,132.080643955441,107.159767737434,0.0747912111605729,2.02151905158088
634,3201001,Boa Esperança,Espírito Santo,Sudeste,15037,12,11,79.8031522245129,73.1528895391368,0.0366745390891765,1.34904541103514
635,4103008,Boa Esperança,Paraná,Sul,4105,4,3,97.442143727162,73.0816077953715,0.0277753193590797,0.94890928209768
636,4103024,Boa Esperança do Iguaçu,Paraná,Sul,2503,2,2,79.9041150619257,79.9041150619257,0.0136448785584662,0.823293824153778
637,3506706,Boa Esperança do Sul,São Paulo,Sudeste,14923,9,8,60.3095892246867,53.6085237552771,0.0603834686992286,1.70492552890104
638,2201770,Boa Hora,Piauí,Nordeste,6781,3,3,44.2412623506857,44.2412623506857,0.0274514327388573,0.839615379449718
639,2903706,Boa Nova,Bahia,Nordeste,12633,4,4,31.6631045674028,31.6631045674028,0.0711845270918161,1.62023878235361
640,2502102,Boa Ventura,Paraíba,Nordeste,5366,2,2,37.2717107715244,37.2717107715244,0.0139723170249511,0.523029557671517
641,4103040,Boa Ventura de São Roque,Paraná,Sul,6387,3,3,46.9704086425552,46.9704086425552,0.0555759019023299,1.94980067227435
642,2302404,Boa Viagem,Ceará,Nordeste,54470,21,18,38.553332109418,33.045713236644,0.231351612764271,2.93961304252912
643,1400100,Boa Vista,Roraima,Norte,399213,717,686,179.603369629747,171.838091444918,0.462691077040077,3.69598795991335
644,2502151,Boa Vista,Paraíba,Nordeste,7051,3,3,42.5471564317118,42.5471564317118,0.0390202976539058,0.939290816694212
645,4103057,Boa Vista da Aparecida,Paraná,Sul,7591,9,7,118.56145435384,92.2144644974312,0.0229998427861347,1.1043800236293
646,4302154,Boa Vista das Missões,Rio Grande do Sul,Sul,2098,2,2,95.3288846520496,95.3288846520496,0.0178242151929453,0.85847039212382
647,4302204,Boa Vista do Buricá,Rio Grande do Sul,Sul,6712,8,8,119.189511323004,119.189511323004,0.00994588277353614,0.811287830201651
648,4302220,Boa Vista do Cadeado,Rio Grande do Sul,Sul,2470,5,5,202.429149797571,202.429149797571,0.0646566824837009,1.89950479895232
649,2101970,Boa Vista do Gurupi,Maranhão,Nordeste,9287,1,1,10.7677398514052,10.7677398514052,0.0327912748979884,0.979723978057256
650,4302238,Boa Vista do Incra,Rio Grande do Sul,Sul,2603,3,3,115.251632731464,115.251632731464,0.0465598131562501,1.84710086016334
651,1300680,Boa Vista do Ramos,Amazonas,Norte,19207,8,8,41.6514812308013,41.6514812308013,0.210674015616547,3.39217014195632
652,4302253,Boa Vista do Sul,Rio Grande do Sul,Sul,2783,3,3,107.797340998922,107.797340998922,0.00863339226395965,0.573050435082456
653,2903805,Boa Vista do Tupim,Bahia,Nordeste,18576,13,13,69.9827734711456,69.9827734711456,0.247420254113763,2.6128941007783
654,2701001,Boca da Mata,Alagoas,Nordeste,27281,16,9,58.6488765074594,32.9899930354459,0.0153204071516768,0.600465175652132
655,1300706,Boca do Acre,Amazonas,Norte,34308,25,25,72.8693016206133,72.8693016206133,1.80288154754811,7.91386818965735
656,2201804,Bocaina,Piauí,Nordeste,4500,1,1,22.2222222222222,22.2222222222222,0.0214079715864557,0.669031802748213
657,3506805,Bocaina,São Paulo,Sudeste,12329,3,3,24.3328737123854,24.3328737123854,0.0318509589420728,1.00915803933093
658,3107208,Bocaina de Minas,Minas Gerais,Sudeste,5090,4,4,78.5854616895874,78.5854616895874,0.0441238959855923,1.37349024544983
659,4202438,Bocaina do Sul,Santa Catarina,Sul,3474,4,4,115.141047783535,115.141047783535,0.0469479242381112,1.53190893808039
660,3107307,Bocaiúva,Minas Gerais,Sudeste,49979,56,48,112.047059765101,96.0403369415154,0.274298184617237,6.10680931275344
661,4103107,Bocaiúva do Sul,Paraná,Sul,12944,12,12,92.7070457354759,92.7070457354759,0.0739646776917198,2.56238227502619
662,2401651,Bodó,Rio Grande do Norte,Nordeste,2223,2,2,89.9685110211426,89.9685110211426,0.0207052369680696,0.763529354440757
663,2602001,Bodocó,Pernambuco,Nordeste,38146,24,24,62.9161642111886,62.9161642111886,0.132909532806508,2.00308980100998
664,5002159,Bodoquena,Mato Grosso do Sul,Centro-Oeste,7875,8,7,101.587301587302,88.8888888888889,0.217186594497093,3.11870834758039
665,3506904,Bofete,São Paulo,Sudeste,11730,6,6,51.150895140665,51.150895140665,0.0576156874568596,2.05779690412988
666,3507001,Boituva,São Paulo,Sudeste,60997,97,63,159.024214305622,103.283768054167,0.0219730533539177,1.01471741609947
667,2602100,Bom Conselho,Pernambuco,Nordeste,48554,30,29,61.7868764674383,59.7273139185237,0.065162948312377,1.49974370960407
668,3107406,Bom Despacho,Minas Gerais,Sudeste,50605,106,82,209.465467839146,162.039324177453,0.104549646371709,1.9591357220621
669,2102002,Bom Jardim,Maranhão,Nordeste,41630,17,17,40.8359356233485,40.8359356233485,0.53663757141922,5.83700505114878
670,2602209,Bom Jardim,Pernambuco,Nordeste,39184,17,17,43.3850551245406,43.3850551245406,0.0179063975400595,0.931289286212535
671,3300506,Bom Jardim,Rio de Janeiro,Sudeste,27446,56,45,204.037018144721,163.958318152008,0.0334923283973581,0.987108248955092
672,4202503,Bom Jardim da Serra,Santa Catarina,Sul,4743,3,3,63.2511068943707,63.2511068943707,0.0861409808808276,2.56038937364647
673,5203401,Bom Jardim de Goiás,Goiás,Centro-Oeste,8841,8,7,90.4875014138672,79.1765637371338,0.160508814087507,2.2580194167871
674,3107505,Bom Jardim de Minas,Minas Gerais,Sudeste,6474,13,7,200.803212851406,108.124806919988,0.0360215694975068,1.26337760981435
675,2201903,Bom Jesus,Piauí,Nordeste,25179,37,34,146.947853369872,135.033162556098,0.45003034208338,4.03489653859532
676,2401701,Bom Jesus,Rio Grande do Norte,Nordeste,10210,5,5,48.9715964740451,48.9715964740451,0.00996729114139328,0.392899505124975
677,2502201,Bom Jesus,Paraíba,Nordeste,2561,1,1,39.0472471690746,39.0472471690746,0.00377687534637516,0.373385679609587
678,4202537,Bom Jesus,Santa Catarina,Sul,3010,3,3,99.6677740863787,99.6677740863787,0.00575808441510617,0.49053403566494
679,4302303,Bom Jesus,Rio Grande do Sul,Sul,11349,10,9,88.1134901753458,79.3021411578113,0.242116336460754,3.61863592434569
680,2903904,Bom Jesus da Lapa,Bahia,Nordeste,69148,73,66,105.570660033551,95.4474460577312,0.343289814283821,4.11795284942604
681,3107604,Bom Jesus da Penha,Minas Gerais,Sudeste,4217,7,7,165.994783021105,165.994783021105,0.0181011981339907,0.785921931751769
682,2903953,Bom Jesus da Serra,Bahia,Nordeste,9880,10,9,101.214574898785,91.0931174089069,0.039203855123958,1.08766909792026
683,2102036,Bom Jesus das Selvas,Maranhão,Nordeste,34028,10,10,29.3875631832608,29.3875631832608,0.218335253799253,2.34708883905281
684,5203500,Bom Jesus de Goiás,Goiás,Centro-Oeste,25216,22,19,87.246192893401,75.3489847715736,0.119992876527476,2.5950200735779
685,3107703,Bom Jesus do Amparo,Minas Gerais,Sudeste,6083,5,5,82.1962847279303,82.1962847279303,0.0168557139305108,0.691810904541383
686,5101852,Bom Jesus do Araguaia,Mato Grosso,Centro-Oeste,6580,5,5,75.9878419452888,75.9878419452888,0.355075114640499,3.86437292646444
687,3107802,Bom Jesus do Galho,Minas Gerais,Sudeste,14935,22,22,147.304988282558,147.304988282558,0.0510449962122834,1.73072502840523
688,3300605,Bom Jesus do Itabapoana,Rio de Janeiro,Sudeste,37096,116,76,312.702178132413,204.873840845374,0.0518746412616338,2.04592288771384
689,3201100,Bom Jesus do Norte,Espírito Santo,Sudeste,9936,14,14,140.901771336554,140.901771336554,0.00774312669034316,0.641898625526263
690,4202578,Bom Jesus do Oeste,Santa Catarina,Sul,2142,1,1,46.6853408029879,46.6853408029879,0.00608395095559899,0.449424116700785
691,4103156,Bom Jesus do Sul,Paraná,Sul,3541,4,4,112.962439988704,112.962439988704,0.0156919872323442,0.780020850139286
692,1501576,Bom Jesus do Tocantins,Pará,Norte,16981,7,7,41.2225428419999,41.2225428419999,0.229691621729188,2.0850427460612
693,1703305,Bom Jesus do Tocantins,Tocantins,Norte,4894,1,1,20.4331834899877,20.4331834899877,0.10958479947729,2.38698036626419
694,3507100,Bom Jesus dos Perdões,São Paulo,Sudeste,25448,20,18,78.5916378497328,70.7324740647595,0.00955646375382457,0.503092125038951
695,2102077,Bom Lugar,Maranhão,Nordeste,16294,3,3,18.4116852829262,18.4116852829262,0.0362924811676351,1.29818184082446
696,4302352,Bom Princípio,Rio Grande do Sul,Sul,14055,25,23,177.872643187478,163.64283173248,0.00823200161812565,0.535448808788083
697,2201919,Bom Princípio do Piauí,Piauí,Nordeste,5630,1,1,17.7619893428064,17.7619893428064,0.0425632943133749,0.993346168993361
698,4302378,Bom Progresso,Rio Grande do Sul,Sul,1942,1,1,51.4933058702369,51.4933058702369,0.00810786246734096,0.568688619430555
699,3107901,Bom Repouso,Minas Gerais,Sudeste,10547,8,8,75.8509528775955,75.8509528775955,0.0201639815284125,0.739336109817777
700,4202602,Bom Retiro,Santa Catarina,Sul,9966,6,6,60.2046959662854,60.2046959662854,0.0966481300609985,2.20247436639456
701,4302402,Bom Retiro do Sul,Rio Grande do Sul,Sul,12328,19,19,154.120700843608,154.120700843608,0.00953311942055279,0.524401486726211
702,2502300,Bom Sucesso,Paraíba,Nordeste,4975,4,4,80.4020100502513,80.4020100502513,0.0150500258602477,0.568806164460234
703,3108008,Bom Sucesso,Minas Gerais,Sudeste,17603,22,19,124.978696813043,107.936147247628,0.0612588253449644,1.62259460723616
704,4103206,Bom Sucesso,Paraná,Sul,7032,4,4,56.8828213879408,56.8828213879408,0.0285769215574874,1.13127399343515
705,3507159,Bom Sucesso de Itararé,São Paulo,Sudeste,3954,1,1,25.2908447142135,25.2908447142135,0.0118813934192303,0.718069520020572
706,4103222,Bom Sucesso do Sul,Paraná,Sul,3264,3,3,91.9117647058823,91.9117647058823,0.0176771209510207,1.00942223702503
707,4202453,Bombinhas,Santa Catarina,Sul,19769,16,16,80.934796904244,80.934796904244,0.00327136800331118,0.697470175399825
708,1400159,Bonfim,Roraima,Norte,12409,6,6,48.3520025787735,48.3520025787735,0.658453036016638,5.69353074636496
709,3108107,Bonfim,Minas Gerais,Sudeste,6868,11,10,160.163075131043,145.602795573675,0.0261092958789391,1.00466551947788
710,2201929,Bonfim do Piauí,Piauí,Nordeste,5670,0,0,0,0,0.0237918486845388,0.731258413284123
711,5203559,Bonfinópolis,Goiás,Centro-Oeste,9706,7,7,72.1203379352978,72.1203379352978,0.0104520556137118,0.64384588638191
712,3108206,Bonfinópolis de Minas,Minas Gerais,Sudeste,5493,5,5,91.0249408337885,91.0249408337885,0.156612192572027,2.43457143655613
713,2904001,Boninal,Bahia,Nordeste,14368,2,2,13.9198218262806,13.9198218262806,0.0746628574124202,1.47658056864602
714,1501600,Bonito,Pará,Norte,16286,3,3,18.4207294608867,18.4207294608867,0.0476805653331631,1.13853225743831
715,2602308,Bonito,Pernambuco,Nordeste,38134,22,21,57.6912991031625,55.0689673257461,0.0320242349836803,1.25265823134582
716,2904050,Bonito,Bahia,Nordeste,16764,6,6,35.7909806728704,35.7909806728704,0.0656746600644453,1.22566513232901
717,5002209,Bonito,Mato Grosso do Sul,Centro-Oeste,21976,22,17,100.109210047324,77.3571168547506,0.428683595961388,4.41941924073938
718,3108255,Bonito de Minas,Minas Gerais,Sudeste,11230,4,4,35.6188780053428,35.6188780053428,0.330777423426525,3.73442478404289
719,2502409,Bonito de Santa Fé,Paraíba,Nordeste,11917,8,8,67.1309893429554,67.1309893429554,0.0186965812959556,0.67702686542217
720,5203575,Bonópolis,Goiás,Centro-Oeste,4405,4,4,90.8059023836549,90.8059023836549,0.135999845651099,2.70023228044823
721,2502508,Boqueirão,Paraíba,Nordeste,17804,15,15,84.2507301729948,84.2507301729948,0.0306827424379037,0.958646925338748
722,4302451,Boqueirão do Leão,Rio Grande do Sul,Sul,7714,2,2,25.9268861809697,25.9268861809697,0.0246576454760543,0.989317702300188
723,2201945,Boqueirão do Piauí,Piauí,Nordeste,6407,2,2,31.2158576556891,31.2158576556891,0.021986408435211,0.943852832894922
724,2800670,Boquim,Sergipe,Nordeste,26816,21,20,78.3114558472554,74.582338902148,0.0170179236435217,0.752717071461401
